player,draft_year,position,position_group,model_group,college,round,pick,draft_capital_bucket,overall_rank_in_class,position_rank_in_class,overall_class_percentile,position_class_percentile,outcome_grade_pff_powered,position_model_score,ceiling_grade,floor_grade,starter_probability,elite_probability,bust_probability,outcome_tier,hit_miss_label,draft_value_vs_grade,confidence_score,confidence_label,outlier_type,grade_explanation,historical_position_comps,historical_overall_comps,player_card_summary,projected_value,actual_value,actual_position_percentile,predicted_position_percentile,actual_outcome_level,actual_outcome_flag,miss_flag,value_flag,outcome_card_class,is_bad_miss,is_good_miss,should_have_been_drafted,should_have_pick_bucket,draft_slot_regrade,outcome_maturity,display_grade,display_grade_label,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,career_stat_raw,career_honors_raw,career_stat_score,career_honors_score,career_impact_raw,position_success_score,global_success_score,score_mode,actual_value_to_team,current_value_to_team,prospect_similarity_score,site_display_score,site_display_score_label,good_bad_miss_type,redraft_class_rank,redraft_position_rank,should_have_been_drafted_display
Leroy Harris,2007,C,IOL,IOL,North Carolina St.,4.0,115.0,Early Day 3 pick,102,8,55.1,53.3,56.9,62.8,58.5,53.2,0.525,0.458,0.468,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Tom Myslinski (1992, G, score 56.6) | Cooper Carlisle (2000, G, score 56.1) | Dave Wohlabaugh (1995, C, score 54.9) | Max Jean-Gilles (2006, G, score 57.1) | Aaron Graham (1996, C, score 54.5)","Seth Payne (1997, DT, score 56.9) | Brian Milne (1996, RB, score 57.2) | Stephen Tulloch (2006, LB, score 56.7) | Ryan Tucker (1997, T, score 56.8) | Stanley Pritchett (1996, FB, score 56.8)","Leroy Harris (2007, C, North Carolina St.) graded 56.9. Tier: Depth / replacement-level profile. Position rank in class: #8. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",14.2,19.0,51.1,51.7,Depth / Replacement,Drafted about right,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted about right,mature,60.4,Actual Value Score,0.0,0.0,3.0,19.0,,19.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,24.363799004438206,50.1,54.7,113.46922701127505,59.9,61.2,actual_value,59.9,54.1,53.6,60.4,Actual Value Score,neutral,96,7,Class #96 / IOL #7
Manuel Ramirez,2007,G,IOL,IOL,Texas Tech,4.0,117.0,Early Day 3 pick,141,12,37.8,26.7,43.8,44.8,45.6,50.3,0.501,0.48,0.497,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Ben Hamilton (2001, G, score 45.5) | Bob Olderman (1985, G, score 45.8) | Tim Hanshaw (1995, G, score 48.3) | Mark MacDonald (1985, G, score 42.3) | Willie Colon (2006, G, score 48.8)","Antonio Cochran (1999, DE, score 43.6) | Colin Branch (2003, DB, score 44.0) | Randy McMichael (2002, TE, score 44.0) | Antonio Banks (1997, DB, score 43.9) | Travis Stephens (2002, RB, score 43.2)","Manuel Ramirez (2007, G, Texas Tech) graded 43.8. Tier: Depth / replacement-level profile. Position rank in class: #12. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",13.4,33.0,67.9,50.3,Depth / Replacement,Drafted about right,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted about right,mature,63.2,Actual Value Score,0.0,0.0,4.0,33.0,,8.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,26.2208671582886,50.1,59.3,130.51417863711328,62.7,64.1,actual_value,62.7,49.7,51.6,63.2,Actual Value Score,neutral,82,6,Class #82 / IOL #6
Mansfield Wrotto,2007,G,IOL,IOL,Georgia Tech,4.0,124.0,Early Day 3 pick,75,7,67.1,60.0,64.3,73.0,66.3,54.9,0.526,0.464,0.451,Rotational / contributor profile,Useful contributor,Useful late-round value,66.0,Low-medium confidence,negative_outlier_missed_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Rob Zatechka (1995, G, score 64.1) | Elton Brown (2005, G, score 63.7) | Todd Kalis (1988, G, score 64.9) | Dan Turk (1985, C, score 65.1) | Claude Terrell (2005, G, score 67.4)","Markus Steele (2001, LB, score 63.9) | Ernest Wilford (2004, WR, score 64.4) | Barry Cofield (2006, DT, score 63.5) | Rob Zatechka (1995, G, score 64.1) | Brandon Chillar (2004, LB, score 63.6)","Mansfield Wrotto (2007, G, Georgia Tech) graded 64.3. Tier: Rotational / contributor profile. Position rank in class: #7. Draft capital: Early Day 3 pick. Draft value read: Useful late-round value. Model confidence: Low-medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",14.5,6.0,29.4,52.2,Useful Contributor,Drafted about right,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted about right,mature,42.0,Actual Value Score,0.0,0.0,1.0,6.0,,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14.392304845413264,50.1,31.9,71.97586523031535,52.6,53.5,actual_value,52.6,55.3,54.7,42.0,Actual Value Score,neutral,148,12,Class #148 / IOL #12
Josh Beekman,2007,C,IOL,IOL,Boston Col.,4.0,130.0,Early Day 3 pick,117,9,48.4,46.7,52.4,56.6,53.7,52.7,0.523,0.449,0.473,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Edwin Mulitalo (1999, G, score 52.2) | Frank Garcia (1995, C, score 52.6) | Austin King (2003, C, score 53.2) | Rob Sims (2006, G, score 53.7) | Willie Colon (2006, G, score 48.8)","Jamaal Green (2003, DE, score 52.3) | Edwin Mulitalo (1999, G, score 52.2) | Frank Garcia (1995, C, score 52.6) | Nicky Sualua (1997, RB, score 52.9) | Damon Moore (1999, DB, score 51.9)","Josh Beekman (2007, C, Boston Col.) graded 52.4. Tier: Depth / replacement-level profile. Position rank in class: #9. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",13.9,10.0,37.7,51.2,Depth / Replacement,Drafted about right,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted about right,mature,52.0,Actual Value Score,0.0,0.0,1.0,10.0,,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14.583005244258363,50.1,32.8,84.86982419367732,55.0,56.0,actual_value,55.0,51.4,52.9,52.0,Actual Value Score,neutral,121,9,Class #121 / IOL #9
Dustin Fry,2007,C,IOL,IOL,Clemson,5.0,139.0,Early Day 3 pick,156,13,31.1,20.0,39.6,39.0,41.1,49.7,0.497,0.473,0.503,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,negative_outlier_missed_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Mark Fischer (1998, C, score 38.4) | Craig Novitsky (1994, G, score 40.6) | Jeff Mitchell (1997, C, score 40.7) | Tim Ryan (1991, G, score 37.7) | Lamont Burns (1997, G, score 41.1)","Tyree Talton (1999, DB, score 39.8) | Sebastian Savage (1993, DB, score 39.0) | Gregg Garrity (1983, WR, score 39.1) | Carl Greenwood (1995, DB, score 39.3) | Adrian Dingle (1999, DE, score 38.7)","Dustin Fry (2007, C, Clemson) graded 39.6. Tier: Low-probability profile. Position rank in class: #13. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",13.2,0.0,3.7,49.9,Miss,Drafted too early,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,50.1,5.9,5.0,35.0,35.0,actual_value,35.0,36.7,51.0,32.0,Actual Value Score,neutral,198,15,Class #198 / IOL #15
Uche Nwaneri,2007,G,IOL,IOL,Purdue,5.0,149.0,Early Day 3 pick,157,14,30.4,13.3,39.5,39.0,40.7,50.0,0.494,0.459,0.5,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"John Wade (1998, C, score 38.0) | Craig Novitsky (1994, G, score 40.6) | Mark Fischer (1998, C, score 38.4) | Russ Hochstein (2001, C, score 41.8) | Tyrone Hopson (1999, G, score 38.6)","Mike McMahon (2001, QB, score 39.7) | Mel Mitchell (2002, DB, score 40.2) | Gillis Wilson (2000, DE, score 38.9) | Chad Bratzke (1994, DE, score 39.3) | Carl Greenwood (1995, DB, score 39.3)","Uche Nwaneri (2007, G, Purdue) graded 39.5. Tier: Low-probability profile. Position rank in class: #14. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",13.1,37.0,73.2,49.9,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Day 2 caliber,100,Drafted too late,mature,64.4,Actual Value Score,0.0,0.0,6.0,37.0,,37.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,30.19403702550385,50.1,70.5,138.370213882827,63.9,65.4,actual_value,63.9,50.4,51.0,64.4,Actual Value Score,neutral,74,5,Class #74 / IOL #5
Kasey Studdard,2007,G,IOL,IOL,Texas,6.0,183.0,Late Day 3 pick,130,11,42.7,33.3,46.5,48.5,48.4,49.6,0.507,0.482,0.504,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Darnell Alford (2000, G, score 44.3) | Matt Birk (1998, C, score 44.9) | Dusty Zeigler (1996, C, score 46.1) | Rex Hadnot (2004, G, score 49.4) | Keno Hills (1996, G, score 42.8)","Josh Scobey (2002, RB, score 46.3) | Mike Montgomery (2005, DT, score 46.4) | Anttaj Hawthorne (2005, DT, score 46.6) | Andrew Jordan (1994, TE, score 45.6) | Delanie Walker (2006, WR, score 46.9)","Kasey Studdard (2007, G, Texas) graded 46.5. Tier: Depth / replacement-level profile. Position rank in class: #11. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",13.3,8.0,34.2,50.5,Depth / Replacement,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,42.0,Actual Value Score,0.0,0.0,1.0,8.0,,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14.0,50.1,30.6,78.52228816541415,53.8,54.8,actual_value,53.8,43.4,45.2,42.0,Actual Value Score,neutral,152,13,Class #152 / IOL #13
Dan Santucci,2007,G,IOL,IOL,Notre Dame,7.0,230.0,Late Day 3 pick,125,10,44.7,40.0,47.2,49.5,49.3,49.4,0.502,0.487,0.506,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,73.0,Medium confidence,negative_outlier_missed_projection,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Chris Banks (1996, G, score 47.9) | Will Montgomery (2006, G, score 48.2) | Kelvin Garmon (1999, G, score 48.4) | Scott Rehberg (1997, G, score 51.3) | Dennis Norman (2001, C, score 50.4)","Keith Adams (2001, LB, score 47.4) | Chris Banks (1996, G, score 47.9) | Will Montgomery (2006, G, score 48.2) | T.J. Turner (2001, LB, score 46.4) | Gerald McBurrows (1995, DB, score 46.8)","Dan Santucci (2007, G, Notre Dame) graded 47.2. Tier: Depth / replacement-level profile. Position rank in class: #10. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",13.2,0.0,3.7,50.6,Depth / Replacement,Drafted too late,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too late,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.8284271247461903,50.1,3.3,3.5355339059327378,35.0,35.0,actual_value,35.0,39.0,39.4,32.0,Actual Value Score,neutral,185,14,Class #185 / IOL #14
Steve Vallos,2007,G,IOL,IOL,Wake Forest,7.0,232.0,Late Day 3 pick,205,15,9.3,6.7,23.6,17.1,24.5,46.6,0.47,0.467,0.534,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Tony Palmer (2006, G, score 22.4) | Jeff Smith (1996, C, score 25.5) | Adam Timmerman (1995, G, score 27.0) | Tom Nalen (1994, C, score 25.4) | Scott Mruczkowski (2005, C, score 26.1)","Freddie Bradley (1996, RB, score 23.5) | Montique Sharpe (2003, DT, score 23.1) | Kevin Sampson (2004, T, score 24.3) | Derrick Ward (2004, RB, score 23.2) | Dee Webb (2006, DB, score 23.9)","Steve Vallos (2007, G, Wake Forest) graded 23.6. Tier: Low-probability profile. Position rank in class: #15. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",12.2,7.0,32.2,48.5,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too late,mature,52.0,Actual Value Score,0.0,0.0,0.0,7.0,,5.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,15.362291495737216,50.1,34.0,77.42722753670692,53.6,54.6,actual_value,53.6,28.6,35.8,52.0,Actual Value Score,neutral,139,10,Class #139 / IOL #10
Branden Albert,2008,G,IOL,IOL,Virginia,1.0,15.0,Top-15 pick,22,1,90.4,100.0,79.0,92.4,82.5,57.0,0.559,0.528,0.43,Starter-caliber profile,Starter-level hit,Solid premium pick,70.0,Medium confidence,near_expected,premium draft capital; meaningful elite ceiling; private PFF-derived signals included; strong position profile,"Randall McDaniel (1988, G, score 78.9) | Eric Moore (1988, G, score 78.9) | Eugene Chung (1992, G, score 80.0) | Steve Everitt (1993, C, score 80.4) | Steve Hutchinson (2001, G, score 80.4)","Yatil Green (1997, WR, score 79.0) | Phillip Buchanon (2002, DB, score 79.0) | Tom Carter (1993, DB, score 79.1) | Marcus Stroud (2001, DT, score 78.9) | Troy Edwards (1999, WR, score 78.9)","Branden Albert (2008, G, Virginia) graded 79.0. Tier: Starter-caliber profile. Position rank in class: #1. Draft capital: Top-15 pick. Draft value read: Solid premium pick. Model confidence: Medium confidence. Why: premium draft capital; meaningful elite ceiling; private PFF-derived signals included; strong position profile.",16.0,41.0,77.8,54.9,Starter Hit,Drafted about right,neutral,neutral,card-neutral,False,False,Round 2 caliber,64,Drafted about right,mature,68.5,Actual Value Score,0.0,2.0,9.0,41.0,,27.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,49.90890230020665,50.1,90.8,164.54087718719262,67.9,69.6,actual_value,67.9,79.4,86.6,68.5,Actual Value Score,neutral,44,1,Class #44 / IOL #1
Chilo Rachal,2008,G,IOL,IOL,USC,2.0,39.0,Round 2 pick,35,3,85.0,81.8,75.8,88.2,79.2,56.4,0.55,0.523,0.436,Starter-caliber profile,Starter-level hit,Strong value,70.0,Medium confidence,near_expected,top-50 draft capital; meaningful elite ceiling; private PFF-derived signals included; strong position profile,"Toniu Fonoti (2002, G, score 76.0) | Zach Wiegert (1995, G, score 76.0) | Keith Sims (1990, G, score 76.4) | Jim Sweeney (1984, C, score 76.4) | Justin Blalock (2007, G, score 74.3)","Daryl Smith (2004, LB, score 76.0) | Toniu Fonoti (2002, G, score 76.0) | Zach Miller (2007, TE, score 76.0) | Zach Wiegert (1995, G, score 76.0) | Gerald Williams (1986, NT, score 75.8)","Chilo Rachal (2008, G, USC) graded 75.8. Tier: Starter-caliber profile. Position rank in class: #3. Draft capital: Round 2 pick. Draft value read: Strong value. Model confidence: Medium confidence. Why: top-50 draft capital; meaningful elite ceiling; private PFF-derived signals included; strong position profile.",15.6,20.0,52.3,54.5,Starter Hit,Drafted too early,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too early,mature,60.3,Actual Value Score,0.0,0.0,3.0,20.0,,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,22.928203230275507,50.1,50.5,113.0408568903158,59.8,61.1,actual_value,59.8,71.8,72.6,60.3,Actual Value Score,neutral,103,6,Class #103 / IOL #6
Jeremy Zuttah,2008,G,IOL,IOL,Rutgers,3.0,83.0,Day 2 pick,33,2,86.1,90.9,76.7,89.4,80.7,55.1,0.549,0.544,0.449,Starter-caliber profile,Starter-level hit,Strong Day 2 value,70.0,Medium confidence,near_expected,Day 2 draft capital; meaningful elite ceiling; private PFF-derived signals included; strong position profile,"Taylor Whitley (2003, G, score 74.6) | Fred Weary (2002, G, score 75.7) | Will Shields (1993, G, score 74.5) | Frank Middleton (1997, G, score 78.5) | Tim Long (1985, C, score 74.4)","Gilbert Brown (1993, DT, score 77.4) | Will Overstreet (2002, LB, score 75.7) | James Allen (2002, LB, score 75.2) | Will Witherspoon (2002, LB, score 76.5) | Akin Ayodele (2002, LB, score 75.5)","Jeremy Zuttah (2008, G, Rutgers) graded 76.7. Tier: Starter-caliber profile. Position rank in class: #2. Draft capital: Day 2 pick. Draft value read: Strong Day 2 value. Model confidence: Medium confidence. Why: Day 2 draft capital; meaningful elite ceiling; private PFF-derived signals included; strong position profile.",15.4,46.0,81.2,54.6,Starter Hit,Drafted about right,neutral,neutral,card-neutral,False,True,Round 2 caliber,64,Drafted about right,mature,67.6,Actual Value Score,0.0,1.0,8.0,46.0,,26.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,42.20475478350396,50.1,87.3,158.64586276488848,67.0,68.7,actual_value,67.0,74.2,65.1,67.6,Actual Value Score,neutral,54,2,Class #54 / IOL #2
Oniel Cousins,2008,G,IOL,IOL,Texas-El Paso,3.0,99.0,Day 2 pick,101,6,56.5,54.5,58.7,65.2,61.3,52.0,0.517,0.497,0.48,Rotational / contributor profile,Useful contributor,Fair Day 2 value,73.0,Medium confidence,near_expected,Day 2 draft capital; meaningful elite ceiling; private PFF-derived signals included,"David Loverne (1999, G, score 59.7) | Mike Kelley (1985, C, score 59.6) | Steve Scifres (1997, G, score 57.6) | Terrence Metcalf (2002, G, score 55.4) | Glenn Parker (1990, G, score 58.5)","Jonas Jennings (2001, T, score 58.7) | Eric Smith (2006, DB, score 59.3) | Gary Downs (1994, RB, score 58.3) | Brian Westbrook (2002, RB, score 58.7) | Anthony Waters (2007, LB, score 59.5)","Oniel Cousins (2008, G, Texas-El Paso) graded 58.7. Tier: Rotational / contributor profile. Position rank in class: #6. Draft capital: Day 2 pick. Draft value read: Fair Day 2 value. Model confidence: Medium confidence. Why: Day 2 draft capital; meaningful elite ceiling; private PFF-derived signals included.",14.1,10.0,37.7,51.8,Useful Contributor,Drafted about right,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted about right,mature,56.1,Actual Value Score,0.0,0.0,0.0,10.0,,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,17.320508075688775,50.1,37.7,88.79170273296535,55.7,56.8,actual_value,55.7,56.7,62.4,56.1,Actual Value Score,neutral,113,8,Class #113 / IOL #8
Cody Wallace,2008,C,IOL,IOL,Texas A&M,4.0,107.0,Early Day 3 pick,61,4,73.9,72.7,67.8,77.7,71.1,52.6,0.527,0.512,0.474,Rotational / contributor profile,Useful contributor,Useful late-round value,66.0,Low-medium confidence,near_expected,lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included,"Todd Washington (1998, G, score 67.4) | Chris Dishman (1997, G, score 68.8) | Jeff Dellenbach (1985, C, score 68.8) | Alex Stepanovich (2004, C, score 69.4) | Eric Ghiaciuc (2005, C, score 68.7)","Todd Washington (1998, G, score 67.4) | Adrian Cooper (1991, TE, score 68.1) | Chris Dishman (1997, G, score 68.8) | Isaac Sopoaga (2004, DT, score 67.1) | Gabe Watson (2006, DT, score 69.1)","Cody Wallace (2008, C, Texas A&M) graded 67.8. Tier: Rotational / contributor profile. Position rank in class: #4. Draft capital: Early Day 3 pick. Draft value read: Useful late-round value. Model confidence: Low-medium confidence. Why: lower draft-capital profile; meaningful elite ceiling; private PFF-derived signals included.",14.6,13.0,42.3,52.9,Useful Contributor,Drafted about right,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted about right,mature,52.0,Actual Value Score,0.0,0.0,1.0,13.0,,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,18.0,50.1,39.1,95.89360522922723,56.9,58.1,actual_value,56.9,60.6,55.2,52.0,Actual Value Score,neutral,117,9,Class #117 / IOL #9
